brand,model,year,price,transmission,mileage,fuelType,mpg,engineSize
audi, Q3,2015,13998,Manual,66047,Diesel,55.4,2.0
audi, Q2,2017,16500,Manual,22379,Petrol,52.3,1.4
audi, A8,2018,33498,Semi-Auto,13512,Diesel,50.4,3.0
audi, A3,2014,10202,Manual,34250,Petrol,55.4,1.4
audi, A6,2017,22695,Semi-Auto,31842,Diesel,58.9,2.0
audi, A1,2016,11695,Manual,22373,Petrol,55.4,1.4
audi, Q3,2017,17495,Manual,34617,Diesel,60.1,2.0
audi, Q3,2015,14495,Manual,48065,Diesel,55.4,2.0
audi, Q2,2018,18695,Manual,12300,Petrol,52.3,1.4
audi, A6,2016,20000,Semi-Auto,24000,Diesel,61.4,2.0
audi, A6,2015,17498,Semi-Auto,57290,Diesel,61.4,2.0
audi, Q2,2017,16495,Manual,18045,Petrol,55.4,1.0
audi, Q3,2019,29695,Automatic,8849,Diesel,47.1,2.0
audi, A1,2015,10995,Manual,13854,Petrol,55.4,1.4
audi, A5,2015,16998,Semi-Auto,71253,Diesel,49.6,3.0
audi, Q3,2016,18998,Semi-Auto,32968,Diesel,50.4,2.0
audi, A3,2015,11698,Manual,53372,Petrol,60.1,1.4
audi, A4,2017,14898,Manual,24222,Petrol,53.3,1.4
audi, A4,2015,12698,Manual,36081,Diesel,55.4,2.0
audi, Q3,2013,11998,Semi-Auto,52765,Diesel,47.9,2.0
audi, Q2,2018,17950,Manual,8026,Petrol,47.1,1.0
audi, A3,2018,18300,Manual,31500,Petrol,55.4,1.5
audi, A4,2018,18288,Semi-Auto,31348,Petrol,51.4,1.4
audi, A4,2017,22500,Semi-Auto,15175,Diesel,61.4,2.0
audi, Q2,2018,22988,Semi-Auto,11347,Petrol,52.3,1.4
audi, Q3,2017,19688,Manual,24387,Petrol,49.6,1.4
audi, A1,2016,13688,Manual,26165,Petrol,55.4,1.4
audi, A3,2017,18488,Semi-Auto,35329,Petrol,47.9,2.0
audi, A7,2017,26500,Semi-Auto,34201,Diesel,52.3,3.0
audi, A3,2016,12990,Manual,35694,Petrol,60.1,1.0
audi, Q3,2015,16998,Semi-Auto,40858,Diesel,50.4,2.0
audi, A4,2016,13998,Manual,19285,Petrol,53.3,1.4
audi, A5,2015,17498,Semi-Auto,35903,Diesel,56.5,2.0
audi, Q3,2015,17498,Semi-Auto,40256,Diesel,50.4,2.0
audi, A3,2019,19995,Manual,7307,Diesel,51.4,1.6
audi, Q2,2019,22995,Automatic,2402,Diesel,47.9,1.6
audi, A3,2019,23495,Automatic,7378,Diesel,52.3,1.6
audi, A1,2020,20990,Manual,556,Petrol,47.9,1.0
audi, Q2,2017,19850,Semi-Auto,9547,Petrol,54.3,1.4
audi, A1,2020,20888,Manual,1500,Petrol,47.9,1.0
audi, A1,2019,21490,Manual,1565,Petrol,47.9,1.0
audi, A3,2019,21488,Manual,6350,Diesel,54.3,2.0
audi, A3,2019,21288,Manual,4538,Diesel,51.4,1.6
audi, A3,2019,21288,Manual,6238,Diesel,51.4,1.6
audi, A3,2019,21888,Manual,5150,Diesel,52.3,1.6
audi, A1,2016,10988,Manual,40468,Petrol,55.4,1.4
audi, Q2,2019,23995,Automatic,7945,Diesel,47.9,1.6
audi, A5,2016,16390,Semi-Auto,28555,Diesel,58.9,2.0
audi, A3,2019,21450,Automatic,5793,Diesel,52.3,1.6
audi, Q3,2016,15888,Manual,52034,Diesel,52.3,2.0
audi, A3,2018,20688,Semi-Auto,9135,Petrol,56.5,1.5
audi, Q7,2017,35888,Automatic,21728,Diesel,47.9,3.0
audi, A8,2017,38995,Semi-Auto,6479,Diesel,50.4,3.0
audi, A1,2017,15995,Automatic,21595,Petrol,58.9,1.4
audi, Q2,2018,19995,Manual,9005,Petrol,50.4,1.4
audi, Q3,2017,20088,Manual,15454,Petrol,49.6,1.4
audi, A8,2016,26000,Semi-Auto,25691,Diesel,47.9,3.0
audi, A1,2019,20500,Semi-Auto,5676,Petrol,47.1,1.0
audi, A3,2016,17988,Semi-Auto,24406,Petrol,48.7,2.0
audi, A8,2015,19998,Semi-Auto,42565,Diesel,47.9,3.0
audi, A4,2017,14698,Manual,19637,Petrol,53.3,1.4
audi, Q3,2015,16498,Manual,14146,Diesel,60.1,2.0
audi, A1,2016,13498,Manual,21160,Petrol,55.4,1.4
audi, Q2,2019,20498,Semi-Auto,7779,Diesel,47.9,1.6
audi, A1,2015,12995,Manual,27275,Petrol,55.4,1.4
audi, A5,2016,22750,Automatic,36399,Diesel,60.1,3.0
audi, Q2,2018,20890,Manual,11088,Petrol,50.4,1.4
audi, A6,2017,19990,Automatic,32276,Diesel,61.4,2.0
audi, Q3,2017,20488,Manual,25576,Diesel,54.3,2.0
audi, A3,2018,20488,Manual,13069,Petrol,54.3,1.5
audi, A3,2016,11498,Manual,47205,Petrol,60.1,1.0
audi, A3,2016,16400,Manual,24102,Petrol,60.1,1.4
audi, A4,2016,13498,Manual,37251,Petrol,51.4,1.4
audi, A1,2016,12798,Manual,30334,Petrol,55.4,1.4
audi, Q3,2016,17998,Manual,22541,Diesel,52.3,2.0
audi, Q5,2016,19498,Semi-Auto,50961,Diesel,47.1,2.0
audi, A1,2016,11698,Manual,24001,Petrol,55.4,1.4
audi, A6,2017,19940,Automatic,33856,Diesel,56.5,2.0
audi, A4,2016,13498,Manual,29333,Petrol,51.4,1.4
audi, A1,2013,9998,Semi-Auto,47565,Petrol,53.3,1.4
audi, Q3,2019,36497,Automatic,1000,Diesel,47.1,2.0
audi, A6,2019,30864,Semi-Auto,1000,Diesel,47.9,2.0
audi, Q3,2015,14498,Manual,53124,Diesel,55.4,2.0
audi, Q2,2019,20498,Semi-Auto,5662,Diesel,47.9,1.6
audi, Q3,2015,16498,Semi-Auto,33845,Petrol,47.9,1.4
audi, A1,2015,9998,Manual,49565,Petrol,55.4,1.4
audi, A6,2017,25000,Semi-Auto,22350,Diesel,54.3,2.0
audi, A6,2019,30861,Automatic,1000,Diesel,47.9,2.0
audi, A6,2019,32098,Automatic,1000,Diesel,50.4,2.0
audi, A8,2018,39700,Automatic,7919,Diesel,50.4,3.0
audi, A3,2018,20888,Manual,6940,Petrol,54.3,1.5
audi, A6,2019,31288,Semi-Auto,2021,Diesel,47.9,2.0
audi, Q3,2016,17498,Semi-Auto,32971,Diesel,51.4,2.0
audi, Q2,2017,18498,Manual,11133,Petrol,52.3,1.4
audi, A6,2016,17998,Manual,33182,Diesel,61.4,2.0
audi, A4,2017,18498,Manual,21540,Petrol,51.4,1.4
audi, Q3,2015,19498,Manual,14919,Diesel,49.6,2.0
audi, A3,2017,17998,Semi-Auto,31317,Diesel,57.6,2.0
audi, Q2,2019,22495,Manual,1000,Diesel,49.6,1.6
audi, A4,2019,33245,Semi-Auto,2529,Diesel,47.9,2.0
audi, A6,2015,16998,Automatic,57916,Diesel,61.4,2.0
audi, A1,2015,11798,Manual,50730,Petrol,58.9,1.4
audi, A3,2017,14995,Manual,14488,Petrol,60.1,1.4
audi, TT,2017,18000,Manual,14999,Petrol,47.1,1.8
audi, A1,2018,15990,Semi-Auto,10247,Petrol,56.5,1.4
audi, Q3,2016,15496,Manual,22543,Diesel,61.4,2.0
audi, A6,2016,20698,Semi-Auto,13986,Diesel,61.4,2.0
audi, Q3,2015,15998,Manual,43458,Diesel,52.3,2.0
audi, A3,2016,13698,Manual,21468,Petrol,60.1,1.0
audi, A3,2016,12498,Manual,29298,Petrol,60.1,1.0
audi, A4,2017,14495,Manual,15097,Petrol,53.3,1.4
audi, A1,2016,10995,Manual,44575,Petrol,55.4,1.4
audi, A6,2016,18291,Semi-Auto,35665,Diesel,61.4,2.0
audi, A1,2017,12991,Manual,36009,Petrol,58.9,1.4
audi, A3,2017,18991,Semi-Auto,9009,Petrol,56.5,1.4
audi, A5,2016,15698,Manual,51089,Diesel,58.9,2.0
audi, A6,2019,32000,Automatic,4432,Diesel,47.9,2.0
audi, A1,2019,19751,Manual,5432,Petrol,47.9,1.0
audi, A4,2019,27444,Automatic,5432,Diesel,47.1,2.0
audi, A3,2019,21996,Manual,2578,Diesel,51.4,1.6
audi, A1,2019,19990,Manual,5432,Petrol,47.9,1.0
audi, A5,2017,20996,Semi-Auto,22877,Petrol,47.9,2.0
audi, A1,2016,12495,Manual,20645,Petrol,56.5,1.4
audi, A6,2019,27795,Automatic,1282,Diesel,47.9,2.0
audi, A6,2019,29995,Automatic,4985,Diesel,50.4,2.0
audi, Q3,2018,19991,Semi-Auto,20555,Petrol,47.9,1.4
audi, Q2,2019,19751,Manual,5249,Diesel,49.6,1.6
audi, Q2,2019,23756,Semi-Auto,2493,Diesel,47.9,2.0
audi, Q2,2019,22444,Manual,4691,Diesel,47.9,1.6
audi, A5,2016,17698,Manual,54770,Diesel,56.5,2.0
audi, Q2,2017,17991,Manual,16202,Petrol,52.3,1.4
audi, A3,2015,16396,Semi-Auto,23768,Diesel,57.6,2.0
audi, Q3,2016,18946,Semi-Auto,33072,Diesel,50.4,2.0
audi, Q3,2017,16856,Manual,27339,Petrol,51.4,1.4
audi, A1,2018,12996,Manual,18876,Petrol,55.4,1.4
audi, Q3,2017,18696,Manual,23008,Diesel,56.5,2.0
audi, Q3,2015,15998,Semi-Auto,51336,Diesel,50.4,2.0
audi, A6,2015,18998,Semi-Auto,44000,Diesel,54.3,3.0
audi, A6,2018,28498,Semi-Auto,8602,Diesel,50.4,2.0
audi, A6,2015,12498,Semi-Auto,74644,Diesel,61.4,2.0
audi, A5,2016,17998,Manual,49936,Diesel,56.5,2.0
audi, A3,2016,14498,Manual,30895,Petrol,52.3,1.4
audi, A6,2016,15498,Semi-Auto,63000,Diesel,56.5,3.0
audi, A3,2019,17756,Semi-Auto,5432,Diesel,54.3,1.6
audi, Q2,2019,19991,Manual,4538,Petrol,47.1,1.0
audi, A3,2019,23256,Semi-Auto,3434,Diesel,51.4,2.0
audi, Q2,2019,26888,Automatic,2197,Diesel,47.9,2.0
audi, Q2,2019,20251,Manual,985,Diesel,49.6,1.6
audi, A4,2019,27444,Automatic,6458,Diesel,47.1,2.0
audi, A1,2019,22444,Manual,5432,Petrol,47.9,1.0
audi, A1,2019,21251,Manual,5432,Petrol,47.9,1.0
audi, A3,2016,16491,Manual,24950,Petrol,58.9,1.4
audi, A1,2015,12698,Manual,28456,Petrol,55.4,1.4
audi, Q5,2014,15998,Semi-Auto,25242,Diesel,47.1,2.0
audi, A4,2016,13698,Manual,29398,Petrol,51.4,1.4
audi, A3,2017,16998,Semi-Auto,53283,Petrol,56.5,1.4
audi, A5,2016,18998,Manual,41727,Diesel,53.3,2.0
audi, Q3,2014,15698,Manual,26728,Diesel,50.4,2.0
audi, Q2,2019,19991,Manual,3358,Petrol,47.1,1.0
audi, Q3,2017,19596,Manual,21201,Petrol,49.6,1.4
audi, A4,2019,25999,Automatic,5432,Diesel,50.4,2.0
audi, A6,2019,29896,Semi-Auto,3411,Diesel,47.9,2.0
audi, Q5,2016,20256,Manual,33423,Diesel,47.9,2.0
audi, A1,2016,12996,Manual,15121,Petrol,56.5,1.4
audi, A1,2016,10996,Manual,25783,Petrol,57.6,1.4
audi, Q3,2017,19656,Manual,20355,Petrol,49.6,1.4
audi, A5,2020,28991,Semi-Auto,5432,Diesel,51.4,2.0
audi, Q2,2019,19991,Manual,6190,Petrol,47.1,1.0
audi, A1,2017,14491,Manual,13253,Petrol,55.4,1.4
audi, A3,2016,14991,Manual,25556,Petrol,60.1,1.4
audi, Q3,2017,17991,Manual,18909,Petrol,51.4,1.4
audi, A3,2016,11896,Semi-Auto,36329,Petrol,58.9,1.4
audi, A1,2017,12990,Manual,24435,Petrol,55.4,1.4
audi, A4,2017,14650,Manual,40583,Petrol,51.4,1.4
audi, A6,2015,17996,Semi-Auto,48175,Diesel,57.6,3.0
audi, Q2,2019,18896,Manual,5988,Diesel,49.6,1.6
audi, Q3,2015,18781,Semi-Auto,24621,Diesel,54.3,2.0
audi, A5,2019,34256,Automatic,10897,Diesel,47.9,2.0
audi, A1,2019,20444,Manual,4321,Petrol,47.9,1.0
audi, A1,2019,20444,Manual,3863,Petrol,47.9,1.0
audi, Q2,2019,19991,Manual,6155,Petrol,47.1,1.0
audi, Q2,2019,19991,Manual,6665,Petrol,47.1,1.0
audi, A3,2016,17996,Manual,14514,Petrol,60.1,1.4
audi, A1,2019,19751,Manual,3632,Petrol,47.9,1.0
audi, A4,2016,15556,Semi-Auto,25540,Petrol,55.4,2.0
audi, A1,2019,19996,Automatic,6327,Petrol,47.1,1.0
audi, Q7,2016,29498,Semi-Auto,36816,Diesel,48.7,3.0
audi, A3,2019,21496,Semi-Auto,2152,Diesel,52.3,1.6
audi, A1,2019,19222,Manual,3556,Petrol,50.4,1.0
audi, A8,2019,39496,Semi-Auto,5904,Diesel,50.4,3.0
audi, Q7,2016,32996,Automatic,23478,Diesel,47.9,3.0
audi, A5,2017,23896,Automatic,19408,Diesel,58.9,3.0
audi, A8,2018,36496,Semi-Auto,10961,Diesel,48.7,3.0
audi, Q7,2016,30996,Automatic,33747,Diesel,47.9,3.0
audi, A4,2019,24946,Automatic,11001,Diesel,47.1,2.0
audi, A1,2020,18496,Manual,5566,Petrol,48.7,1.0
audi, Q3,2016,17998,Manual,7102,Petrol,51.4,1.4
audi, Q7,2016,21998,Semi-Auto,64668,Diesel,48.7,3.0
audi, A1,2019,16996,Manual,11058,Petrol,51.4,1.0
audi, Q2,2019,18551,Manual,6274,Diesel,49.6,1.6
audi, Q3,2017,19496,Manual,17856,Petrol,49.6,1.4
audi, A3,2017,18896,Manual,12222,Diesel,57.6,2.0
audi, A3,2016,16498,Manual,30692,Petrol,60.1,1.4
audi, Q3,2015,13998,Manual,76861,Diesel,52.3,2.0
audi, A5,2017,21998,Semi-Auto,11757,Petrol,53.3,2.0
audi, A3,2016,15498,Semi-Auto,47322,Diesel,61.4,2.0
audi, Q3,2017,18998,Manual,13403,Diesel,56.5,2.0
audi, Q3,2016,17498,Manual,19268,Diesel,60.1,2.0
audi, Q3,2016,15998,Manual,45876,Diesel,60.1,2.0
audi, A1,2014,8298,Manual,51451,Petrol,52.3,1.4
audi, Q3,2016,12998,Manual,67643,Diesel,61.4,2.0
audi, A6,2014,13498,Manual,69410,Diesel,57.6,2.0
audi, Q5,2016,22498,Semi-Auto,27848,Diesel,47.1,2.0
audi, A6,2014,11498,Manual,55368,Diesel,57.6,2.0
audi, Q3,2017,17000,Semi-Auto,53000,Diesel,53.3,2.0
audi, Q2,2019,18998,Manual,6378,Petrol,47.1,1.0
audi, Q3,2014,12998,Manual,33071,Petrol,47.9,1.4
audi, A5,2016,14998,Semi-Auto,42852,Diesel,58.9,2.0
audi, Q5,2014,14498,Manual,73874,Diesel,47.9,2.0
audi, A3,2014,11995,Manual,24175,Petrol,60.1,1.4
audi, Q3,2015,17398,Automatic,24539,Diesel,51.4,2.0
audi, A5,2015,15998,Manual,48853,Diesel,56.5,2.0
audi, A1,2014,8998,Manual,48330,Petrol,52.3,1.4
audi, Q3,2013,11798,Manual,40252,Diesel,50.4,2.0
audi, A4,2017,18698,Manual,20399,Petrol,51.4,1.4
audi, A4,2016,20698,Semi-Auto,30374,Diesel,56.5,2.0
audi, A3,2018,19998,Semi-Auto,22721,Petrol,56.5,1.5
audi, A4,2018,18498,Manual,14203,Petrol,52.3,1.4
audi, A4,2017,14498,Manual,15893,Petrol,51.4,1.4
audi, A7,2019,35998,Semi-Auto,76,Diesel,47.1,2.0
audi, A3,2017,16991,Manual,31412,Petrol,49.6,2.0
audi, A1,2016,12991,Manual,21686,Petrol,55.4,1.4
audi, A3,2017,17498,Manual,20359,Petrol,60.1,1.4
audi, Q3,2015,17998,Manual,20897,Diesel,49.6,2.0
audi, A6,2016,22798,Semi-Auto,14987,Diesel,58.9,2.0
audi, Q3,2016,17998,Manual,9481,Petrol,51.4,1.4
audi, A3,2016,16698,Manual,14115,Petrol,58.9,1.4
audi, Q3,2015,15798,Manual,21691,Petrol,49.6,1.4
audi, Q3,2015,14998,Manual,28136,Diesel,56.5,2.0
audi, A4,2017,18698,Manual,23905,Petrol,51.4,1.4
audi, Q2,2018,18491,Manual,16800,Petrol,52.3,1.4
audi, A5,2014,12551,Manual,48500,Diesel,60.1,2.0
audi, Q3,2017,17530,Manual,19078,Diesel,61.4,2.0
audi, TT,2016,14053,Manual,42553,Petrol,47.1,1.8
audi, Q5,2015,18498,Manual,34175,Diesel,47.9,2.0
audi, Q3,2015,15698,Manual,24861,Diesel,60.1,2.0
audi, A5,2016,16498,Semi-Auto,21480,Diesel,58.9,2.0
audi, A6,2013,12998,Semi-Auto,59811,Diesel,56.5,2.0
audi, Q2,2018,18351,Manual,10581,Petrol,52.3,1.4
audi, A4,2017,18298,Manual,18737,Petrol,51.4,1.4
audi, A5,2016,15995,Manual,54000,Diesel,54.3,2.0
audi, A5,2016,15995,Automatic,41100,Diesel,58.9,2.0
audi, A6,2016,13498,Manual,97729,Diesel,61.4,2.0
audi, A4,2013,8498,Manual,78268,Diesel,61.4,2.0
audi, A6,2016,18998,Manual,35000,Diesel,61.4,2.0
audi, Q3,2017,18998,Manual,21967,Diesel,56.5,2.0
audi, A3,2016,16998,Manual,20638,Petrol,49.6,2.0
audi, A6,2016,19998,Manual,26480,Diesel,61.4,2.0
audi, A6,2014,12995,Semi-Auto,82500,Diesel,54.3,3.0
audi, A5,2013,10070,Manual,80242,Diesel,60.1,2.0
audi, Q7,2015,28127,Automatic,41633,Diesel,47.9,3.0
audi, Q2,2017,17060,Manual,19530,Petrol,52.3,1.4
audi, Q2,2019,20888,Manual,333,Petrol,47.1,1.0
audi, Q2,2019,18990,Manual,3657,Petrol,47.1,1.0
audi, Q3,2015,14498,Manual,29850,Diesel,61.4,2.0
audi, A6,2016,14498,Semi-Auto,49458,Diesel,61.4,2.0
audi, A4,2018,23950,Semi-Auto,19288,Diesel,61.4,2.0
audi, A4,2018,23995,Semi-Auto,19300,Diesel,61.4,2.0
audi, Q3,2017,17954,Semi-Auto,21178,Petrol,47.9,1.4
audi, A3,2019,21995,Manual,5423,Diesel,55.4,2.0
audi, Q3,2016,19498,Manual,10855,Diesel,49.6,2.0
audi, A5,2016,17498,Semi-Auto,32012,Diesel,56.5,2.0
audi, Q3,2016,16998,Manual,39882,Diesel,52.3,2.0
audi, Q2,2019,20350,Manual,2970,Petrol,47.1,1.0
audi, A6,2016,18998,Semi-Auto,43565,Diesel,58.9,2.0
audi, A6,2016,18498,Manual,31300,Diesel,61.4,2.0
audi, TT,2015,15998,Manual,21725,Petrol,47.9,2.0
audi, A5,2016,17498,Semi-Auto,37978,Diesel,52.3,2.0
audi, A1,2019,18495,Manual,4636,Petrol,50.4,1.0
audi, A6,2019,31500,Automatic,6001,Diesel,47.9,2.0
audi, A1,2016,11990,Manual,14946,Petrol,57.6,1.4
audi, A5,2017,23850,Semi-Auto,31286,Diesel,60.1,3.0
audi, A4,2018,18450,Manual,15072,Petrol,52.3,1.4
audi, A1,2019,19990,Automatic,3826,Petrol,47.1,1.0
audi, A3,2018,20999,Automatic,3954,Petrol,56.5,1.5
audi, Q3,2016,19495,Semi-Auto,25204,Diesel,51.4,2.0
audi, Q2,2017,19995,Automatic,31952,Diesel,57.7,2.0
audi, A1,2019,19990,Automatic,6262,Petrol,47.1,1.0
audi, Q2,2019,19888,Manual,4519,Diesel,49.6,1.6
audi, Q2,2019,19190,Manual,4878,Petrol,47.1,1.0
audi, A5,2015,12990,Automatic,43811,Diesel,58.9,2.0
audi, A3,2016,16490,Semi-Auto,23194,Petrol,54.3,1.4
audi, A7,2016,19990,Semi-Auto,27386,Diesel,61.4,3.0
audi, Q7,2016,32498,Semi-Auto,31022,Diesel,47.9,3.0
audi, A1,2016,12298,Manual,30001,Petrol,56.5,1.4
audi, Q3,2016,14998,Manual,74381,Diesel,52.3,2.0
audi, A5,2016,14998,Semi-Auto,50903,Diesel,58.9,2.0
audi, A6,2015,18998,Semi-Auto,49039,Diesel,50.4,3.0
audi, Q3,2017,19465,Semi-Auto,32516,Diesel,51.4,2.0
audi, TT,2017,20435,Manual,31587,Diesel,60.1,2.0
audi, A1,2016,11191,Manual,22328,Petrol,55.4,1.4
audi, Q3,2016,15540,Semi-Auto,33015,Petrol,47.9,1.4
audi, A6,2016,14598,Manual,81517,Diesel,61.4,2.0
audi, A5,2015,15698,Semi-Auto,35177,Diesel,58.9,2.0
audi, A4,2015,13995,Manual,55036,Diesel,58.9,2.0
audi, A5,2015,13890,Semi-Auto,66500,Diesel,58.9,2.0
audi, TT,2016,16489,Manual,22688,Petrol,47.1,1.8
audi, A1,2015,11295,Manual,39502,Petrol,58.9,1.4
audi, Q3,2016,18698,Semi-Auto,30319,Diesel,51.4,2.0
audi, A4,2018,15498,Manual,17047,Petrol,53.3,1.4
audi, Q3,2015,15798,Manual,26308,Diesel,56.5,2.0
audi, A3,2015,14298,Semi-Auto,43793,Diesel,61.4,2.0
audi, A6,2013,13695,Semi-Auto,46206,Diesel,55.4,3.0
audi, Q3,2016,15480,Manual,64842,Diesel,49.6,2.0
audi, Q3,2017,19465,Semi-Auto,26856,Diesel,55.4,2.0
audi, A3,2017,18998,Manual,13490,Petrol,54.3,1.5
audi, Q3,2015,14498,Manual,55259,Diesel,60.1,2.0
audi, TT,2017,17498,Manual,13506,Petrol,47.1,1.8
audi, A6,2014,13498,Manual,52037,Diesel,57.6,2.0
audi, A5,2013,11998,Manual,59773,Diesel,60.1,2.0
audi, A1,2015,9898,Manual,40170,Petrol,57.6,1.4
audi, Q3,2016,14498,Semi-Auto,74392,Petrol,47.9,1.4
audi, A3,2017,18885,Semi-Auto,41225,Diesel,61.4,2.0
audi, Q2,2017,19990,Semi-Auto,10253,Petrol,52.3,1.4
audi, A6,2016,18440,Semi-Auto,54928,Diesel,56.5,3.0
audi, Q7,2016,27950,Semi-Auto,67181,Diesel,47.9,3.0
audi, A3,2015,14298,Semi-Auto,5322,Petrol,58.9,1.4
audi, A3,2016,15498,Manual,31226,Petrol,57.6,1.4
audi, Q3,2016,17498,Semi-Auto,30738,Petrol,47.9,1.4
audi, Q5,2015,18798,Manual,42180,Diesel,47.9,2.0
audi, Q5,2015,20498,Manual,20274,Diesel,47.9,2.0
audi, A3,2014,10998,Manual,50573,Petrol,60.1,1.4
audi, Q3,2016,17898,Manual,15982,Diesel,60.1,2.0
audi, A6,2017,21998,Semi-Auto,21789,Diesel,61.4,2.0
audi, Q2,2019,19998,Manual,6612,Diesel,49.6,1.6
audi, A6,2018,26995,Semi-Auto,5894,Diesel,56.5,2.0
audi, Q5,2016,19440,Semi-Auto,58767,Diesel,47.1,2.0
audi, Q3,2017,19465,Semi-Auto,24190,Diesel,55.4,2.0
audi, Q5,2018,28450,Semi-Auto,21000,Diesel,56.5,2.0
audi, Q3,2016,16450,Manual,31000,Diesel,60.1,2.0
audi, A1,2019,17690,Manual,8396,Petrol,50.4,1.0
audi, Q3,2017,17998,Manual,19331,Diesel,57.7,2.0
audi, Q3,2015,16698,Manual,32914,Diesel,52.3,2.0
audi, Q3,2016,16998,Manual,41910,Diesel,52.3,2.0
audi, A3,2017,18498,Semi-Auto,27430,Petrol,56.5,1.4
audi, A6,2016,17498,Semi-Auto,62000,Diesel,61.4,2.0
audi, Q5,2016,19498,Manual,29049,Diesel,47.9,2.0
audi, A4,2017,14798,Manual,30795,Petrol,51.4,1.4
audi, A3,2016,14298,Manual,29709,Petrol,60.1,1.4
audi, Q3,2015,15998,Manual,43734,Diesel,52.3,2.0
audi, A3,2016,13998,Manual,19048,Petrol,60.1,1.0
audi, A5,2016,16998,Semi-Auto,65483,Diesel,56.5,2.0
audi, A6,2019,26888,Semi-Auto,21343,Diesel,50.4,2.0
audi, A4,2018,19222,Manual,20356,Petrol,51.4,1.4
audi, Q3,2016,18450,Manual,17067,Petrol,49.6,1.4
audi, A3,2017,14998,Manual,17666,Petrol,60.1,1.4
audi, A3,2017,20998,Semi-Auto,13344,Petrol,56.5,1.5
audi, A1,2016,12298,Manual,23718,Petrol,56.5,1.4
audi, Q5,2013,15998,Semi-Auto,43309,Diesel,47.1,2.0
audi, A4,2018,17698,Manual,23669,Petrol,52.3,1.4
audi, Q3,2016,15998,Manual,31649,Diesel,60.1,2.0
audi, A3,2016,13290,Manual,15056,Petrol,53.3,1.4
audi, Q2,2019,20444,Manual,4667,Diesel,49.6,1.6
audi, Q2,2018,20490,Semi-Auto,11489,Petrol,52.3,1.4
audi, Q3,2013,10190,Manual,69884,Diesel,54.3,2.0
audi, Q3,2017,19491,Manual,27428,Diesel,56.5,2.0
audi, A3,2016,16998,Semi-Auto,32002,Diesel,61.4,2.0
audi, A6,2015,17498,Manual,38431,Diesel,61.4,2.0
audi, Q5,2016,19998,Manual,34189,Diesel,47.9,2.0
audi, A6,2014,10917,Manual,80050,Diesel,57.6,2.0
audi, A1,2016,13170,Manual,22225,Petrol,56.5,1.4
audi, Q2,2019,19888,Semi-Auto,6837,Diesel,47.9,1.6
audi, Q3,2016,17790,Semi-Auto,24020,Petrol,47.9,1.4
audi, Q3,2015,13990,Manual,27632,Petrol,50.4,1.4
audi, Q3,2016,16290,Manual,38578,Petrol,49.6,1.4
audi, Q2,2019,22444,Manual,4462,Diesel,49.6,1.6
audi, Q2,2019,21490,Manual,3505,Petrol,47.1,1.0
audi, Q2,2017,18490,Manual,10044,Petrol,52.3,1.4
audi, Q2,2019,19790,Manual,3047,Diesel,49.6,1.6
audi, Q3,2017,20040,Semi-Auto,23166,Petrol,47.9,1.4
audi, Q3,2017,17990,Manual,30949,Diesel,61.4,2.0
audi, Q3,2015,16498,Manual,28129,Diesel,60.1,2.0
audi, A3,2016,16298,Manual,33279,Petrol,60.1,1.4
audi, Q3,2015,18298,Semi-Auto,31695,Diesel,51.4,2.0
audi, Q2,2017,17990,Manual,12300,Petrol,52.3,1.4
audi, Q2,2018,21790,Semi-Auto,10200,Petrol,52.3,1.4
audi, A3,2019,21990,Manual,5843,Diesel,55.4,2.0
audi, Q3,2018,23990,Semi-Auto,23800,Petrol,48.7,1.4
audi, Q2,2019,20999,Manual,5000,Petrol,47.1,1.0
audi, Q3,2016,18990,Semi-Auto,30245,Diesel,50.4,2.0
audi, Q5,2014,14888,Manual,60173,Diesel,47.9,2.0
audi, A7,2015,17888,Semi-Auto,42687,Diesel,54.3,3.0
audi, A1,2017,13222,Manual,16252,Petrol,55.4,1.4
audi, A1,2014,9390,Manual,36478,Petrol,52.3,1.4
audi, TT,2014,16990,Manual,25414,Petrol,47.9,2.0
audi, A3,2013,12698,Manual,41442,Petrol,53.3,1.4
audi, Q3,2013,11498,Manual,61278,Diesel,54.3,2.0
audi, Q3,2019,31888,Automatic,4000,Diesel,47.1,2.0
audi, A1,2016,13888,Manual,16327,Petrol,56.5,1.4
audi, Q3,2016,16990,Semi-Auto,42583,Diesel,51.4,2.0
audi, Q2,2018,20290,Manual,18323,Petrol,50.4,1.4
audi, Q7,2016,30790,Semi-Auto,14727,Diesel,48.7,3.0
audi, A6,2016,18990,Semi-Auto,50687,Diesel,56.5,2.0
audi, Q2,2017,19444,Semi-Auto,14575,Petrol,54.3,1.4
audi, A1,2019,19498,Manual,13059,Petrol,50.4,1.0
audi, Q3,2016,15998,Manual,18419,Petrol,50.4,1.4
audi, A6,2015,16998,Semi-Auto,38952,Diesel,57.6,2.0
audi, A6,2016,19998,Semi-Auto,26157,Diesel,56.5,3.0
audi, A1,2020,19990,Manual,4000,Petrol,47.9,1.0
audi, Q2,2019,19990,Manual,1500,Petrol,47.1,1.0
audi, A5,2015,15489,Manual,37026,Petrol,49.6,1.8
audi, TT,2016,16289,Manual,22688,Petrol,47.1,1.8
audi, A6,2018,23489,Semi-Auto,9452,Petrol,47.9,1.8
